,Unnamed: 0,id,scrape_id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,availability_365,number_of_reviews
21235,21235,1045247271643048346,20240925021012,274598137,1.0,0.98,1.0,1.0,19.36474018089418,-99.14361713653588,2.0,2.0,1.0,1.0,336.0,2.0,12,2.0,12.0,18,62,137,40.0
21236,21236,1045352308969751131,20240925021012,257448790,1.0,1.0,1.0,1.0,19.42412244015212,-99.16126716884308,2.0,1.0,1.0,1.0,399.0,1.0,365,1.0,365.0,28,88,267,0.0
21237,21237,1045498573595971631,20240925021012,498701635,1.0,0.99,6.2,7.3,19.43334,-99.16631,4.0,2.5,2.0,2.0,2676.0,1.6,1125,5.0,1125.0,0,43,318,3.0
21238,21238,1045540024992220467,20240925021012,53560694,1.0,0.99,1.0,4.0,19.35689077164019,-99.2,2.0,1.0,1.0,1.0,570.0,1.6,365,1.8,365.0,30,90,90,0.0
21239,21239,1045648345660049983,20240925021012,358957622,1.0,1.0,5.0,5.0,19.42948883706661,-99.2,3.0,1.0,1.0,1.0,519.0,1.0,50,1.0,1125.0,11,56,233,77.0
21240,21240,1045720730083581917,20240925021012,20609226,1.0,1.0,6.2,7.3,19.3696832935213,-99.18526315758578,2.9,2.5,3.0,1.6,2172.0,1.0,365,2.7,365.0,25,85,98,52.0
21241,21241,1045842078648052300,20240925021012,546479607,1.0,1.0,3.0,4.0,19.42620694557209,-99.16607480496168,1.0,1.0,1.0,1.0,550.0,1.0,1125,1.0,1125.0,24,81,354,48.0
21242,21242,1045843967406061433,20240925021012,498104439,1.0,0.99,6.2,7.3,19.4464009,-99.1830027,2.0,1.0,1.0,1.0,1021.0,1.0,1125,1.0,1125.0,30,90,365,11.0
21243,21243,1045855246573613326,20240925021012,143716121,1.0,0.99,2.0,2.0,19.377553055161464,-99.17138547605742,2.0,1.0,1.0,1.0,400.0,1.0,160,1.0,1125.0,13,35,59,68.0
21244,21244,1045860963554787866,20240925021012,12407066,1.0,0.96,24.0,7.3,19.409135311545125,-99.17674295604228,2.9,1.4,1.4,1.6,1026.3,1.0,365,1.0,365.0,0,49,307,3.0
21245,21245,1045866328875689197,20240925021012,276377520,1.0,1.0,6.2,7.3,19.3949897,-99.1670927,4.0,2.0,2.0,2.0,1758.0,1.0,365,2.2,1125.0,22,82,357,5.0
21246,21246,1042778268819073619,20240925021012,550226246,1.0,1.0,1.0,1.0,19.42689529743541,-99.17520428654184,2.0,1.0,1.0,2.0,800.0,3.0,365,3.0,365.0,27,87,259,0.0
21247,21247,1042780584143829416,20240925021012,550226754,1.0,1.0,1.0,1.0,19.43894,-99.14799,6.0,2.0,2.0,1.6,964.0,1.0,365,1.0,365.0,22,74,254,26.0
21248,21248,1042823653621700577,20240925021012,550236532,1.0,1.0,1.0,2.0,19.4109136,-99.1718446,4.0,1.4748595090209995,2.0,1.9678361335646877,999.0,3.0,365,3.0,365.0,0,0,0,3.0
21249,21249,1042828683076293993,20240925021012,433317145,1.0,1.0,1.0,1.0,19.4559580355768,-99.16089123469712,2.0,1.0,1.0,1.0,1000.0,3.0,40,3.0,40.0,20,61,336,3.0
21250,21250,1042834781118604535,20240925021012,26597396,1.0,1.0,2.0,2.0,19.39192262004987,-99.16000360711902,2.0,1.0,1.0,2.0,750.0,1.0,365,1.0,365.0,23,75,255,5.0
21251,21251,1042905464845122609,20240925021012,27908034,1.0,1.0,1.0,1.0,19.42476,-99.15731,1.0,1.5,1.0,1.0,410.0,1.6,365,1.8,365.0,0,0,51,1.0
21252,21252,1042955305667783433,20240925021012,333035396,1.0,1.0,6.2,7.3,19.40629247397501,-99.17075120017851,4.0,1.0,1.0,1.0,936.0,1.0,365,1.0,365.0,21,81,260,33.0
21253,21253,1042975570580377164,20240925021012,9072919,1.0,1.0,1.0,4.0,19.431252894884487,-99.15216540061002,2.0,1.0,1.0,1.0,1325.0,2.0,365,2.0,365.0,14,65,146,14.0
21254,21254,1043195429033558552,20240925021012,22315817,1.0,0.99,8.0,9.0,19.4210728,-99.157572,2.0,1.0,1.0,1.0,366.0,3.0,90,3.0,1125.0,3,42,221,45.0
21255,21255,1045866469974016723,20240925021012,276377520,1.0,1.0,6.2,7.3,19.3949897,-99.1670927,6.0,2.0,3.0,3.0,2498.0,1.0,365,2.2,1125.0,18,69,344,14.0
21256,21256,1045900294618378113,20240925021012,550889307,1.0,0.96,10.0,10.0,19.4204343,-99.1752518,2.0,1.0,1.0,1.0,1303.0,1.6,365,1.8,1125.0,0,0,267,5.0
21257,21257,1045981654420935961,20240925021012,542191996,1.0,1.0,2.0,2.0,19.467201,-99.11917400000002,2.0,1.0,1.0,2.0,750.0,1.0,1125,1.0,1125.0,26,86,361,9.0
21258,21258,1046431745006628745,20240925021012,159355723,1.0,1.0,6.2,7.3,19.40339,-99.16441,2.0,1.0,1.0,1.0,1764.0,1.0,365,1.3,365.0,30,90,365,0.0
21259,21259,1046439188046442284,20240925021012,477263616,1.0,1.0,8.0,8.0,19.3894267,-99.1484269,2.9,2.0,3.0,1.6,1821.0,2.0,30,2.0,1125.0,20,64,333,13.0
21260,21260,1046513553305699145,20240925021012,12222686,1.0,1.0,24.0,25.0,19.43027423559496,-99.1965332883606,2.9,2.0,1.4,1.6,1026.3,2.0,365,1.0,999.0,0,4,211,0.0
21261,21261,1046592612945498784,20240925021012,542611000,1.0,1.0,11.0,12.0,19.4084623,-99.1657027,3.0,1.0,1.0,2.0,913.0,2.0,120,2.0,1125.0,2,27,116,2.0
21262,21262,1043405318960725107,20240925021012,122920296,1.0,1.0,20.0,21.0,19.3372441,-99.2023013,6.0,1.0,1.0,3.0,687.0,2.0,365,2.0,1098.6,24,79,259,28.0
21263,21263,1043515440572152114,20240925021012,531717902,1.0,1.0,1.0,1.0,19.4102441,-99.1723504,5.0,2.0,2.0,1.6,1814.0,1.0,180,4.5,180.0,7,42,109,38.0
21264,21264,1043664413853051662,20240925021012,537805641,1.0,1.0,1.0,1.0,19.4306594,-99.1693667,4.0,1.0,1.0,2.0,1044.0,1.0,365,1.0,365.0,2,56,234,101.0
21265,21265,1043841784601924242,20240925021012,550445966,1.0,1.0,1.0,1.0,19.414802,-99.1659622,4.0,2.0,2.0,2.0,1500.0,3.0,1125,3.0,1125.0,0,0,141,2.0
21266,21266,1044166319199954568,20240925021012,176663656,1.0,1.0,2.0,2.0,19.4,-99.15210887789726,5.0,1.0,1.0,2.0,1800.0,1.0,365,1.0,365.0,29,89,269,5.0
21267,21267,1044177357593305768,20240925021012,16148871,1.0,0.99,6.2,7.3,19.403981222388875,-99.17109690665082,4.0,2.5,2.0,2.0,2021.0,1.0,365,1.0,1125.0,26,86,361,11.0
21268,21268,1044214843318966495,20240925021012,541414927,1.0,0.95,2.0,3.0,19.4306206,-99.2018667,2.9,2.0,3.0,1.6,1514.0,2.0,365,2.2,365.0,5,58,333,26.0
21269,21269,1048127579891579381,20240925021012,429515086,1.0,1.0,1.0,2.0,19.4416081,-99.1959428,5.0,1.4748595090209995,2.0,1.9678361335646877,999.0,1.0,365,1.3,1125.0,0,0,0,7.0
21270,21270,1048172357423964640,20240925021012,28920775,1.0,0.96,6.0,10.0,19.41235,-99.18027,4.0,1.0,2.0,3.0,873.0,3.0,30,3.0,30.0,0,8,8,7.0
21271,21271,1048209853158310051,20240925021012,412347041,1.0,0.98,1.0,1.0,19.421587676401494,-99.2,4.0,1.0,2.0,3.0,600.0,1.0,30,1.0,30.0,13,47,125,23.0
21272,21272,1046594983093300270,20240925021012,546373835,1.0,1.0,25.0,26.0,19.430254,-99.196426,2.0,1.0,1.0,1.0,1026.3,1.0,365,1.0,999.0,27,78,353,0.0
21273,21273,1046664281735831850,20240925021012,148545598,1.0,0.97,2.0,5.0,19.40512610201856,-99.16319797311408,3.0,1.0,1.0,2.0,539.0,2.0,60,2.0,60.0,26,83,172,22.0
21274,21274,1046705366472189686,20240925021012,513858001,1.0,0.97,2.0,2.0,19.43527154659924,-99.13192320688636,3.0,1.0,1.0,1.0,1840.0,2.0,365,2.0,1125.0,30,90,270,1.0
21275,21275,1046897290471145381,20240925021012,16457181,1.0,1.0,7.0,7.0,19.34397,-99.1925,2.0,1.0,1.0,0.0,850.0,1.0,365,1.0,365.0,27,85,350,4.0
21276,21276,1047039446123360071,20240925021012,6573910,1.0,1.0,6.2,7.3,19.4173575,-99.1630279,3.0,1.0,1.0,2.0,1005.0,1.0,365,1.4,365.0,6,58,160,26.0
21277,21277,1047048293579053105,20240925021012,6573910,1.0,1.0,6.2,7.3,19.41693,-99.16349,4.0,1.0,1.0,2.0,903.0,1.0,365,1.4,365.0,12,63,165,25.0
21278,21278,1047056386957714665,20240925021012,484757280,1.0,0.91,1.0,1.0,19.4,-99.1612675933913,5.0,2.0,2.0,1.6,1100.0,3.0,30,3.0,30.0,12,64,64,9.0
21279,21279,1047086966509977696,20240925021012,539407308,1.0,1.0,6.2,7.3,19.4464009,-99.1830027,2.0,1.0,1.0,1.0,1052.0,1.0,365,1.0,365.0,6,66,314,15.0
21280,21280,1047097827459378803,20240925021012,49225564,1.0,1.0,3.0,3.0,19.33477,-99.19946,2.0,1.0,1.0,1.0,450.0,2.0,365,2.0,365.0,6,64,64,7.0
21281,21281,1047114470149406124,20240925021012,539407308,1.0,1.0,6.2,7.3,19.4464009,-99.1830027,4.0,1.0,2.0,2.0,2653.0,1.0,365,1.0,365.0,24,78,347,31.0
21282,21282,1048617776034566099,20240925021012,12474095,1.0,0.92,1.0,1.0,19.355756417027283,-99.1651561707338,3.0,2.0,2.0,1.6,781.0,1.6,60,1.8,60.0,0,0,52,6.0
21283,21283,1048625537767384142,20240925021012,163035430,1.0,0.99,3.0,3.0,19.40356480758837,-99.14825424184151,1.0,1.0,1.0,1.0,400.0,2.0,1125,2.0,1125.0,1,41,316,9.0
21284,21284,1048655668474072227,20240925021012,23468816,1.0,1.0,6.2,7.3,19.4167369,-99.1702886,2.9,3.0,1.4,1.6,1026.3,2.0,365,2.0,1125.0,6,41,296,28.0
21285,21285,1048719993661167970,20240925021012,152394207,1.0,0.92,1.0,1.0,19.4576177,-99.2,2.9,2.0,1.4,1.6,1039.0,1.0,365,1.0,365.0,10,49,317,60.0
21286,21286,1048813346170987223,20240925021012,515424422,1.0,1.0,4.0,5.0,19.41026173641329,-99.1716786730365,2.0,1.0,1.0,1.0,1149.0,1.0,365,1.0,665.5,16,39,43,0.0
21287,21287,1048824263922352125,20240925021012,178106054,1.0,1.0,1.0,1.0,19.424035341741583,-99.16073720902205,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.6,31,5.0,1125.0,0,0,0,1.0
21288,21288,1048930209178385901,20240925021012,213646258,1.0,1.0,6.0,6.0,19.429194591191155,-99.15904507040976,1.0,1.4748595090209995,1.0,1.9678361335646877,999.0,3.0,365,3.0,365.0,0,0,2,5.0
21289,21289,1049308934360712804,20240925021012,446514332,1.0,0.94,1.0,4.0,19.35998,-99.17526,4.0,2.5,2.0,3.0,1552.0,1.0,365,1.0,365.0,28,85,265,11.0
21290,21290,1049318471888402304,20240925021012,477263616,1.0,1.0,8.0,8.0,19.3894267,-99.1484269,2.9,1.4,1.4,1.6,1026.3,2.0,30,2.0,1125.0,20,57,304,0.0
21291,21291,1047151635305248473,20240925021012,16148871,1.0,0.99,6.2,7.3,19.43499879867509,-99.15467809512604,2.0,1.0,1.0,1.0,1220.0,1.0,365,1.0,1125.0,9,55,318,60.0
21292,21292,1047181797265093741,20240925021012,546373835,1.0,1.0,25.0,26.0,19.430334942364688,-99.19655474603272,4.0,1.0,1.0,2.0,2696.0,1.0,365,1.0,999.0,30,90,364,0.0
21293,21293,1047188332154301023,20240925021012,546373835,1.0,1.0,25.0,26.0,19.43031470677729,-99.19651183068848,4.0,1.0,1.0,1.6,2696.0,1.0,365,1.0,999.0,30,90,365,0.0
21294,21294,1047192334527008548,20240925021012,546373835,1.0,1.0,25.0,26.0,19.430254,-99.196426,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,365,1.0,999.0,24,79,354,0.0
21295,21295,1047194694813960391,20240925021012,549604413,1.0,0.91,1.0,1.0,19.4277464,-99.2,5.0,1.0,2.0,3.0,800.0,2.0,365,2.0,365.0,23,75,162,5.0
21296,21296,1047199941241109919,20240925021012,546373835,1.0,1.0,25.0,26.0,19.430294471187388,-99.1965332883606,2.0,1.0,1.0,1.0,1617.0,1.0,365,1.0,999.0,27,85,359,0.0
21297,21297,1047201610681282652,20240925021012,388950744,1.0,0.98,1.0,7.0,19.41687174817684,-99.16767572949696,4.0,1.0,2.0,2.0,1200.0,2.0,365,2.0,365.0,5,41,168,0.0
21298,21298,1047204609280035561,20240925021012,546373835,1.0,1.0,25.0,26.0,19.43031470677729,-99.19651183068848,2.0,1.0,1.0,1.0,1617.0,1.0,365,1.0,999.0,25,75,338,1.0
21299,21299,1047215627944246639,20240925021012,176663656,1.0,1.0,2.0,2.0,19.4,-99.15208540856838,3.0,1.0,1.0,2.0,1800.0,1.0,365,1.0,365.0,30,89,269,7.0
21300,21300,1047223808236995218,20240925021012,67472234,1.0,1.0,6.2,7.3,19.4,-99.2,2.9,1.4,1.4,1.6,1026.3,1.0,365,3.0,1125.0,30,90,357,4.0
21301,21301,1049321571056623499,20240925021012,192477907,1.0,1.0,20.0,22.0,19.4343,-99.15416,2.0,1.0,1.0,1.0,1072.0,3.0,365,3.0,365.0,14,68,247,8.0
21302,21302,1049333150290406594,20240925021012,5126969,1.0,1.0,33.0,37.0,19.4435717,-99.204573,3.0,1.0,1.0,1.0,1428.0,1.0,365,1.1,365.0,24,84,264,10.0
21303,21303,1049356708693930321,20240925021012,551561327,1.0,0.98,1.0,1.0,19.4095455,-99.1688601,6.0,2.0,3.0,3.0,999.0,1.6,31,5.0,31.0,5,11,109,21.0
21304,21304,1049367252110228030,20240925021012,477263616,1.0,1.0,8.0,8.0,19.3894267,-99.1484269,2.9,1.4,1.4,1.6,1026.3,2.0,30,2.0,1125.0,7,35,288,1.0
21305,21305,1049392855494869044,20240925021012,477263616,1.0,1.0,8.0,8.0,19.3894267,-99.1484269,2.9,1.4,1.4,1.6,1026.3,2.0,30,2.0,1125.0,7,34,281,0.0
21306,21306,1049405018173545535,20240925021012,35255741,1.0,1.0,6.2,7.3,19.4380838,-99.1996644,6.0,2.0,2.0,1.6,1557.0,1.0,730,2.4,1125.0,26,86,361,10.0
21307,21307,1049455405855895501,20240925021012,52710224,1.0,0.91,1.0,1.0,19.4443161,-99.1852424,4.0,2.0,2.0,2.0,1259.0,1.0,365,1.0,365.0,23,47,227,9.0
21308,21308,1049457637631996007,20240925021012,513830520,1.0,1.0,7.0,7.0,19.42517031671008,-99.16609455026246,2.0,1.5,1.0,1.0,1328.0,1.0,365,1.0,1125.0,17,70,249,61.0
21309,21309,1049494976353188355,20240925021012,3538630,1.0,0.99,1.0,2.0,19.442861,-99.1651715,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.6,365,1.8,365.0,0,0,0,0.0
21310,21310,1049618064013799546,20240925021012,375225503,1.0,0.99,12.0,14.0,19.49316,-99.12862,1.0,1.0,1.0,1.0,200.0,1.0,365,1.0,365.0,0,56,235,4.0
21311,21311,1047304850936570299,20240925021012,37169395,1.0,1.0,2.0,14.0,19.4417316,-99.208619,2.0,1.0,1.0,1.0,776.0,1.0,365,1.0,365.0,16,55,55,40.0
21312,21312,1047346797332968803,20240925021012,423635800,1.0,1.0,1.0,1.0,19.421456970405856,-99.15371446193384,2.0,1.0,1.0,1.0,450.0,2.0,365,2.0,365.0,23,72,72,10.0
21313,21313,1047387241357282824,20240925021012,101965416,1.0,0.9,11.0,11.0,19.39154,-99.16141,2.0,1.0,1.0,0.0,450.0,1.6,90,4.0,90.0,21,81,356,4.0
21314,21314,1047570336780703556,20240925021012,179691883,1.0,1.0,3.0,3.0,19.40513639821449,-99.16800970025912,2.0,1.5,1.0,1.0,1700.0,2.0,365,2.0,365.0,30,90,269,1.0
21315,21315,1047792390155035747,20240925021012,546373835,1.0,1.0,25.0,26.0,19.430294471187388,-99.19657620370484,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,365,1.0,999.0,26,80,355,0.0
21316,21316,1047804462635190740,20240925021012,546373835,1.0,1.0,25.0,26.0,19.430334942364688,-99.19657620370484,4.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,365,1.0,999.0,27,81,356,0.0
21317,21317,1047809329571357567,20240925021012,546373835,1.0,1.0,25.0,26.0,19.43031470677729,-99.19655474603272,2.0,1.0,1.0,1.0,2247.0,1.0,365,1.0,999.0,5,57,331,0.0
21318,21318,1047819428981308633,20240925021012,546373835,1.0,1.0,25.0,26.0,19.430355177949547,-99.1965332883606,3.0,1.0,1.0,2.0,1797.0,1.0,365,1.0,999.0,28,76,351,0.0
21319,21319,1047826405183821028,20240925021012,546373835,1.0,1.0,25.0,26.0,19.43031470677729,-99.1965332883606,2.0,1.0,1.0,1.0,1797.0,1.0,365,1.0,999.0,0,0,208,0.0
21320,21320,1047829805839646286,20240925021012,546373835,1.0,1.0,25.0,26.0,19.430334942364688,-99.19649037301636,4.0,1.0,1.0,2.0,2247.0,1.0,365,1.0,999.0,28,85,360,0.0
21321,21321,1047837080517718505,20240925021012,546373835,1.0,1.0,25.0,26.0,19.430355177949547,-99.19649037301636,2.0,1.0,1.0,1.0,1797.0,1.0,365,1.0,999.0,0,0,268,0.0
21322,21322,1047853884479972212,20240925021012,56102568,1.0,1.0,7.0,7.0,19.481521,-99.1839134,2.0,1.0,1.0,1.0,534.0,2.0,365,2.0,1125.0,14,45,211,25.0
21323,21323,1049717854895675427,20240925021012,211821055,1.0,0.99,8.0,9.0,19.40752,-99.2,5.0,1.0,2.0,2.0,786.0,1.0,365,1.0,365.0,19,66,243,7.0
21324,21324,1049971310046615627,20240925021012,182270738,1.0,1.0,1.0,1.0,19.41856707106087,-99.15025731007476,4.0,2.0,2.0,2.0,899.0,2.0,365,2.0,365.0,22,72,252,3.0
21325,21325,1049974210924431521,20240925021012,295036690,1.0,1.0,2.0,2.0,19.44182150809234,-99.14550125598907,4.0,1.0,2.0,1.0,780.0,2.0,365,2.0,365.0,23,78,258,8.0
21326,21326,1049994445531545905,20240925021012,551697715,1.0,0.97,1.0,1.0,19.4398917155153,-99.1408239363814,4.0,1.0,2.0,2.0,716.0,1.0,365,1.0,365.0,25,70,247,11.0
21327,21327,1050034171628824375,20240925021012,207181572,1.0,1.0,24.0,24.0,19.373063001083462,-99.2,6.0,2.5,3.0,3.0,1026.3,1.6,365,1.8,365.0,0,48,283,4.0
21328,21328,1050052774559227073,20240925021012,6753519,1.0,1.0,5.0,5.0,19.413436799704865,-99.16145077321885,4.0,1.0,1.0,0.0,1000.0,1.6,365,5.0,365.0,0,0,172,0.0
21329,21329,1050057947416512590,20240925021012,504479021,1.0,0.97,1.0,1.0,19.437295921594107,-99.15191650109992,2.0,1.0,1.0,1.0,543.0,3.0,9,2.7,9.0,18,58,232,36.0
21330,21330,1050100830765877817,20240925021012,161266643,1.0,1.0,2.0,3.0,19.4109214,-99.1651806,6.0,2.0,2.0,1.6,1786.0,2.0,28,2.0,1125.0,17,62,122,30.0
21331,21331,1050156601897677113,20240925021012,550889307,1.0,0.96,10.0,10.0,19.4204343,-99.1752518,2.0,1.0,1.0,0.0,1400.0,1.6,365,1.8,1125.0,11,59,333,4.0
21332,21332,1050162056059189046,20240925021012,48717020,1.0,1.0,16.0,21.0,19.4,-99.2,5.0,1.5,2.0,1.6,650.0,2.0,60,2.0,60.0,30,90,269,2.0
21333,21333,1047892142175983557,20240925021012,548639132,1.0,1.0,1.0,1.0,19.44542067870969,-99.18851290410264,4.0,1.0,2.0,2.0,536.0,2.0,365,2.0,365.0,22,29,29,3.0
21334,21334,1047935889628150436,20240925021012,504653805,1.0,0.99,17.0,21.0,19.43419,-99.15287,2.0,1.0,1.0,1.0,1554.0,1.0,365,1.0,365.0,6,65,340,25.0
21335,21335,1047985349007187163,20240925021012,97967432,1.0,1.0,1.0,2.0,19.35384570228574,-99.18882912712962,3.0,1.0,1.0,1.0,995.0,1.0,365,1.0,365.0,9,26,206,93.0
21336,21336,1048033154154470443,20240925021012,278194828,1.0,0.99,33.0,36.0,19.4373244,-99.1347844,2.0,1.0,1.0,1.0,631.0,1.0,365,1.1,1120.1,15,56,95,11.0
21337,21337,1053090696868899692,20240925021012,333894789,1.0,1.0,6.0,6.0,19.4030307,-99.1702442,4.0,1.0,2.0,2.0,1256.0,2.0,60,2.0,1125.0,23,50,139,22.0
21338,21338,1053533951167237798,20240925021012,333677533,1.0,0.98,3.0,4.0,19.41961462649281,-99.2,3.0,1.0,2.0,2.0,991.0,2.0,365,2.0,365.0,13,58,234,15.0
21339,21339,1050204207685643570,20240925021012,4636680,1.0,1.0,3.0,5.0,19.38066864757829,-99.17774544968944,1.0,1.0,1.0,1.0,480.0,1.0,365,1.0,365.0,14,74,349,12.0
21340,21340,1050253870380446536,20240925021012,311479427,1.0,0.98,4.0,6.0,19.368995843217625,-99.17862402275392,3.0,1.5,1.0,0.0,1482.0,2.0,60,2.0,1125.0,14,55,235,35.0
21341,21341,1050275565165877994,20240925021012,94802348,1.0,0.97,7.0,8.0,19.40480807608117,-99.17416233569384,6.0,2.5,3.0,3.0,2500.0,1.0,365,1.0,365.0,0,0,142,12.0
21342,21342,1050328922246537331,20240925021012,333035396,1.0,1.0,6.2,7.3,19.4206683,-99.1664813,4.0,1.0,0.0,1.0,999.0,1.0,365,1.0,365.0,12,72,252,29.0
21343,21343,1050371186479225765,20240925021012,515424422,1.0,1.0,4.0,5.0,19.41016277848581,-99.17209131405718,2.0,1.0,1.0,1.0,1526.0,1.0,365,1.0,665.5,17,72,132,0.0
21344,21344,1050374144476498695,20240925021012,311479427,1.0,0.98,4.0,6.0,19.369020108509417,-99.17867012321948,5.0,2.0,2.0,0.0,1398.0,2.0,365,2.0,365.0,21,67,247,29.0
21345,21345,1050386304426657765,20240925021012,515424422,1.0,1.0,4.0,5.0,19.41039269912278,-99.17008320465162,2.0,1.0,1.0,1.0,2544.0,1.0,365,1.0,665.5,15,66,131,0.0
21346,21346,1050402337375378083,20240925021012,333035396,1.0,1.0,6.2,7.3,19.4208349,-99.1664839,2.0,1.0,1.0,1.0,1096.0,1.0,365,1.0,365.0,23,83,263,23.0
21347,21347,1053769510537445327,20240925021012,48082160,1.0,0.99,3.0,3.0,19.41968250996711,-99.15282256454574,5.0,2.0,2.0,3.0,1515.0,1.0,60,4.0,1125.0,2,33,228,22.0
21348,21348,1054043432316070598,20240925021012,1615971,1.0,1.0,17.0,17.0,19.410545358864333,-99.17780407734864,6.0,1.0,2.0,2.0,931.0,1.6,365,4.0,1125.0,0,0,172,6.0
21349,21349,1054298934402468023,20240925021012,551519177,1.0,1.0,6.0,6.0,19.42542805789784,-99.17307684435885,4.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,365,1.0,365.0,0,0,0,6.0
21350,21350,1054304167265500733,20240925021012,551519177,1.0,1.0,6.0,6.0,19.42602,-99.17384,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.0,365,1.0,365.0,0,0,0,0.0
21351,21351,1054306319287119982,20240925021012,551519177,1.0,1.0,6.0,6.0,19.42729443082198,-99.17448880496497,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,365,1.0,365.0,0,0,0,0.0
21352,21352,1054311286788888988,20240925021012,551519177,1.0,1.0,6.0,6.0,19.42561695481613,-99.17418662164684,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,365,1.0,365.0,0,0,0,0.0
21353,21353,1054312382189678649,20240925021012,551519177,1.0,1.0,6.0,6.0,19.42713,-99.17265,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,365,1.0,365.0,0,0,0,0.0
21354,21354,1054319746060209902,20240925021012,551519177,1.0,1.0,6.0,6.0,19.42587991842742,-99.17433400283016,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,365,1.0,365.0,0,0,0,0.0
21355,21355,1054348529806072516,20240925021012,552547521,1.0,1.0,2.0,2.0,19.37017175477694,-99.2,3.0,1.0,2.0,3.0,636.0,1.0,365,1.0,365.0,30,90,269,3.0
21356,21356,1054369072970193609,20240925021012,1842754,1.0,1.0,4.0,6.0,19.43567366797413,-99.19044306255154,4.0,2.5,2.0,3.0,1026.3,2.0,365,2.0,365.0,10,39,290,9.0
21357,21357,1054421824609516626,20240925021012,549020514,1.0,0.94,4.0,4.0,19.3758265,-99.1496633,2.0,1.0,1.0,1.0,580.0,1.0,30,1.0,30.0,26,86,266,14.0
21358,21358,1054489375231415851,20240925021012,375225503,1.0,0.99,12.0,14.0,19.492336155105665,-99.12853975220064,1.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.6,365,1.8,365.0,29,89,269,1.0
21359,21359,1050656137901461844,20240925021012,52304909,1.0,1.0,1.0,2.0,19.4133264,-99.1848759,2.0,1.0,1.0,1.0,821.0,1.0,365,1.0,365.0,0,0,82,3.0
21360,21360,1050678225601181129,20240925021012,468188466,1.0,1.0,4.0,4.0,19.4303243,-99.1709441,6.0,2.0,2.0,3.0,1225.0,2.0,365,2.0,1125.0,8,67,67,15.0
21361,21361,1050683495577724664,20240925021012,98913644,1.0,0.93,4.0,4.0,19.43603918045099,-99.16196063160896,2.0,1.0,1.0,2.0,450.0,3.0,365,2.0,365.0,27,87,267,15.0
21362,21362,1050718108409258814,20240925021012,85659151,1.0,1.0,1.0,1.0,19.4388702,-99.1643187,1.0,1.0,1.0,1.0,700.0,1.0,30,1.0,30.0,29,89,89,0.0
21363,21363,1050719571845464970,20240925021012,388212964,1.0,1.0,2.0,2.0,19.352980016669765,-99.14911636577602,1.0,1.0,1.0,1.0,470.0,1.6,365,5.0,365.0,29,89,269,1.0
21364,21364,1050838530812264032,20240925021012,130645314,1.0,1.0,3.0,3.0,19.4,-99.1239206457082,4.0,1.0,2.0,3.0,499.0,2.0,90,1.4,90.0,3,3,3,7.0
21365,21365,1050848874082356582,20240925021012,16148871,1.0,0.99,6.2,7.3,19.43409,-99.15318,2.0,1.0,1.0,1.0,1157.0,1.0,365,1.0,1125.0,24,84,359,33.0
21366,21366,1050901739784955129,20240925021012,539407308,1.0,1.0,6.2,7.3,19.4318432,-99.1687628,1.0,1.0,1.0,1.0,1172.0,2.0,4,1.0,4.0,30,85,360,19.0
21367,21367,1050907535691643198,20240925021012,66387078,1.0,1.0,6.2,7.3,19.4296996621058,-99.16277592418432,2.0,1.0,1.0,1.0,341.0,1.0,44,1.9,28.4,7,48,216,5.0
21368,21368,1050907666735648806,20240925021012,66387078,1.0,1.0,6.2,7.3,19.43122289911408,-99.16319249309429,2.0,1.0,1.0,1.0,340.0,1.0,44,1.9,28.4,8,63,242,7.0
21369,21369,1054495166003828965,20240925021012,552588820,1.0,0.99,1.0,1.0,19.4359852,-99.1849084,4.0,3.0,2.0,2.0,1026.3,3.0,365,3.0,365.0,29,89,364,0.0
21370,21370,1054532011400412095,20240925021012,187389375,1.0,1.0,1.0,1.0,19.43034802360284,-99.16305866092443,4.0,1.0,1.0,2.0,1043.0,3.0,28,3.0,28.0,25,76,165,16.0
21371,21371,1054574446472844971,20240925021012,540054667,1.0,1.0,2.0,3.0,19.4,-99.12752797632216,6.0,2.5,2.0,0.0,1200.0,2.0,365,2.0,365.0,0,53,233,1.0
